date,text
2020-04-20 17:00:44+00:00, amp who call on all the world s telecommunication companies to join them to unleash the power of communication technology to reach billions of people with vital health information on that will help save lives 
2020-04-20 15:51:42+00:00, some have died in attacks on health facilities some have lost their lives to i would like to once again pay tribute to every health worker we salute you and we are committed to supporting you 
2020-04-20 15:51:17+00:00, unfortunately richard is one of many who have lost their lives in the line of duty globally in the past year 
2020-04-20 15:50:43+00:00, after days without a case there have now been six cases of in in the past days we are continuing to work hard with our partners to support the government to ensure that this spark does not become a larger fire 
2020-04-20 15:50:04+00:00, yesterday marked one year since our colleague dr richard mouzoko was killed while working on the response in 
2020-04-20 15:48:36+00:00, this week we expect that more than hospitals countries will be ready to start enrolling patients the faster we recruit patients the faster we will get results 
2020-04-20 15:48:20+00:00, we are also continuing to lead r d efforts so far more than countries have joined the solidarity trial to evaluate therapeutics for amp patients have been randomized from the first countries 
2020-04-20 15:47:26+00:00, through april may we intend to ship almost m surgical masks m n masks m protective goggles to countries that need them most i also want to highlight the s donation of m masks m n masks amp m test kits to who 
2020-04-20 15:46:09+00:00, who has been working closely with the to deliver masks goggles test kits face shields amp other medical equipment to countries this is part of the overarching drive to keep supply chains moving amp ensure key supplies reach priority countries 
2020-04-20 15:45:14+00:00, solidarity flights continue to ship lifesaving medical supplies across africa to protect who are on the frontlines in the effort to save lives and slow the pandemic 
2020-04-20 15:44:41+00:00, working together with the amp we have now placed orders for m tests over the next months the first shipments of these tests will begin next week through the supply chain we have established with the amp other partners 
2020-04-20 15:43:35+00:00, to achieve that who has worked with and the access initiative to identify and validate five tests that have been validated and can be manufactured in large quantities 
2020-04-20 15:42:39+00:00, one of who s priorities is to work with partners to increase the production and equitable distribution of diagnostics to the countries that need them most 
2020-04-20 15:42:17+00:00, while antibody tests are important for knowing who has been infected tests that find the virus are a core tool for active case finding diagnosis isolation and treatment 
2020-04-20 15:42:03+00:00, early data from some of these studies suggest that a relatively small percentage of the population may have been infected even in heavily affected areas 
2020-04-20 15:41:28+00:00, we welcome the accelerated dev validation of tests to detect antibodies helping us to understand the extent of infection in the population who is providing technical scientific amp support for the rollout of sero epidemiologic surveys across the 
2020-04-20 15:39:18+00:00, so called lockdowns can help to take the heat out of a country s epidemic but they cannot end it alone countries must now ensure they can detect test isolate and care for every case and trace every contact 
2020-04-20 15:38:59+00:00, we want to re emphasize that easing restrictions is not the end of the epidemic in any country ending the epidemic will require a sustained effort on the part of individuals communities and governments to continue suppressing and controlling the virus 
2020-04-20 15:38:15+00:00, we ve spoken previously about the factors countries must consider as they plan to start lifting so called lockdown restrictions 
2020-04-20 15:36:50+00:00, i also appreciate the statements of the g and the expressing their strong support for who who s commitment is to science solutions and solidarity our commitment is to supporting all countries to save lives 
2020-04-20 15:34:45+00:00, yesterday i had the honour of addressing health ministers from the countries i appreciate the expressions of support from many countries for who s coordinating role and our technical guidance 
2020-04-20 15:33:39+00:00, the event raised more than usd m to support several organizations responding to including usd m for who s solidarity response fund the fund has now raised more than usd m from more than individuals corporations amp foundations 
2020-04-20 15:32:32+00:00, who is proud to have co organized this event with and and i also want to thank my colleague who came up with the idea and has worked incredibly hard for several weeks to make it happen 
2020-04-20 15:31:21+00:00, i d like to start by thanking the many musicians comedians and humanitarians who made saturday s one world concert an enormous success 
2020-04-20 15:30:24+00:00, today is the first day our press conferences are being interpreted in all official languages arabic chinese french russian amp spanish i d like to welcome all journalists from around the amp i invite you to ask questions in any of the six un languages 
2020-04-20 15:22:54+00:00,looking for global literature on go to who covid database a compilation of the latest international multilingual scientific findings and knowledge on the disease updated daily monday through friday 
2020-04-20 15:04:22+00:00,to protect people from who amp with support from will work with telecommunication companies to text vital health messages to billions of people who don t have access to the internet directly on their mobile phones 
2020-04-20 14:11:48+00:00,q how should i wash fruit and vegetables in the time of more 
2020-04-19 23:23:58+00:00,who and fight misinformation with interactive chatbot in multiple languages stay informed and get accurate information about 
2020-04-19 19:25:06+00:00,who health alert on is now active on messenger stay informed and get accurate information about 
2020-04-19 17:28:59+00:00,stay informed on the latest information about from trusted sources make sure your information comes from reliable sources such as your local or national public health agency or who website 
2020-04-19 16:54:59+00:00,quarantine can lead to loneliness especially for older people and people who live alone stay connected with other people via telephone social media or online communities to maintain your 
2020-04-19 16:34:14+00:00, who is committed to leading the work requested by the leaders in cooperation with our partners to assess gaps in global preparedness and to lay the foundations for the healthier safer fairer world we all want 
2020-04-19 16:33:54+00:00, as the ministerial declaration recognizes the current pandemic has highlighted weakness in health systems and global preparedness we welcome the commitment you are making not only to combat the current crisis but to ensure this never happens again 
2020-04-19 16:33:28+00:00, the pandemic has reminded us of a simple truth we are one humanity we share the same planet we share the same hopes and dreams we share the same destiny 
2020-04-19 16:33:04+00:00, we call on all countries to work together to increase the production and equitable distribution of essential supplies and to remove trade barriers that put health workers and their patients at risk 
2020-04-19 16:33:04+00:00, we echo president s appeal on behalf of the to countries to support african countries with stimulus packages and debt relief so they can focus on fighting the pandemic 
2020-04-19 16:33:03+00:00, we are looking to the countries to continue to support the global response to we will soon publish a second strategic preparedness and response plan with an estimate of the resources needed for the next phase of the response 
2020-04-19 16:33:03+00:00, today i have three requests we urge each of your countries to continue to fight the pandemic with determination guided by science and evidence 
2020-04-19 16:29:37+00:00,monitoring your health during is vital you should check for common symptoms keep your family friends informed if you need assistance seek medical care immediately if you have difficulty breathing first if possible 
2020-04-19 16:27:38+00:00, through the supply chain task force we re working with the and other partners to distribute personal protective equipment to countries all over the world 
2020-04-19 16:26:59+00:00, who is working with and the group of business leaders from countries to increase the production and equitable distribution of these life saving tools 
2020-04-19 16:26:02+00:00, one of the biggest challenges we face in africa and other countries is the critical shortage of supplies and the ability to deliver them because of weak supply chains 
2020-04-19 16:25:29+00:00, more than usd million has been pledged for our first strategic preparedness and response plan that includes usd million through the solidarity response fund from more than individuals corporations and foundations 
2020-04-19 16:24:51+00:00, we ve provided training for more than million we ve launched the solidarity trial to generate robust safety and efficacy data about the four drugs under trial the international community has rallied in support of the global response 
2020-04-19 16:24:10+00:00, we ve engaged thousands of scientists and experts all over the world to develop detailed technical guidance for countries we ve shipped supplies of lab diagnostics and personal protective equipment to many countries and expanded testing capacity 
2020-04-19 16:23:38+00:00, since the beginning who has sounded the alarm bell loud clear and we continue to fulfil our mandate to coordinate the global response working with partners to save lives 
2020-04-19 16:22:58+00:00, urgent support is needed not only to support countries to respond to but to ensure other essential health services continue 
2020-04-19 16:22:58+00:00, we are deeply concerned that the virus now appears to be gathering pace in countries that lack the capacity of many countries to respond to it 
2020-04-19 16:21:29+00:00, to ensure they have the capacity to detect test isolate and care for every case and trace every contact and to ensure their health systems have the capacity to absorb any increase in cases 
2020-04-19 16:21:29+00:00, lifting so called lockdown restrictions is not the end of the epidemic in any country it s just the beginning of the next phase it s vital in this next phase that countries educate engage and empower their people to prevent and respond rapidly to any resurgence 
2020-04-19 16:20:09+00:00, all of your countries have been affected and you are all at different stages of the response we are encouraged that several countries are now starting to plan how to ease social restrictions it is critical that these measures are a phased process 
2020-04-19 16:17:11+00:00, we are all facing an unprecedented global health crisis not only are we confronting a new virus we are also confronting the first pandemic in history caused by a 
2020-04-19 16:16:21+00:00, i would like to reiterate my appreciation to the as expressed in their recent statement committing to further strengthen who s mandate in coordinating the international fight against the pandemic 
2020-04-19 16:14:22+00:00, i would also like to take this opportunity to thank you kingdom for your generous support the us million you have announced and thank you for bringing us together today at this critical time at g health ministers meeting 
2020-04-19 16:13:17+00:00, i welcome the concrete actions the kingdom is taking with the glbl innovation hub for improving value in health the digital health task force amp the glbl patient safety leaders group amp its strong commitment to at g health ministers meeting
2020-04-19 15:59:05+00:00,if youre an older adult or have any underlying condition you should avoid public gatherings decline visits during the outbreak alternatively socialize by phone everyday with friends or family stay at least meter away from others 
2020-04-19 15:30:16+00:00,when coughing or sneezing cover mouth and nose with flexed elbow or use a disposable tissue amp discard immediately after use 
2020-04-19 15:02:01+00:00,avoid touching your face especially your eyes nose and mouth to prevent the virus from entering your body 
2020-04-19 14:36:24+00:00,protect yourself others and reduce your risk of infection wash your with and running water when hands are visibly dirty if your are not visibly dirty wash them with and water or use an alcohol based hand cleanser 
2020-04-19 14:06:23+00:00,here are simple steps you can take to protect your health amp the health of other people while being 
2020-04-19 03:57:32+00:00,who s response in supporting countries on track amp identify cases ensure patients get the care they need frontline workers get essential supplies amp information advice the public train responders accelerate r amp d of vaccine amp treatments 
2020-04-19 02:53:50+00:00,thank you everyone for watching the one world concert if you missed it replay it here 
2020-04-19 02:44:05+00:00,the concert has ended but our appreciation to all the health care workers of the world continues thank you for working round the clock to fight the pandemic thank you for the difference you are making every day and everywhere 
2020-04-19 02:28:18+00:00,bust myths on 
2020-04-19 02:17:59+00:00, we are all in this together trust in science and know that the world is working hard on a vaccine and treatments keep being kind to one another and always find joy in your days one world 
2020-04-19 02:08:47+00:00,during looking after your is vital pay attention to your own needs amp feelings engage in healthy activities exercise regularly keep regular sleep routines amp eat healthy food keep things in perspective 
2020-04-19 01:59:12+00:00,exercise helps us to de stress when we let your child choose the music and have a minute dance you might even impress them with your moves more parenting tips during 
2020-04-19 01:53:47+00:00, because of it s still important to stay active every day as much as you can who recommends all healthy adults do minutes day of physical activity children should be physically active for hour day 
2020-04-19 01:48:10+00:00,while being here are some physical activities you can do at home during outbreak to stay try exercise classes online dance to music play active video games try skipping rope do some muscle strength amp balance training
2020-04-19 01:41:10+00:00,get your questions on answered via facebook get connected here or go to who facebook page and choose send message 
2020-04-19 01:30:10+00:00, has taken so much from us but it has also given us a unique opportunity to put aside our differences to break down barriers to see and seek the best in each other to lift our voices for during the one world 
2020-04-19 01:25:23+00:00,join the who service once subscribed you will receive notifications with the latest news amp information on 
2020-04-19 01:15:59+00:00,have questions about find answers on who whatsapp service click and text hi 
2020-04-18 18:00:07+00:00,live one world 
2020-04-18 17:43:34+00:00,successful implementation of adaptive preparedness amp response strategies will require broad engagement in making plans amp strong national amp subnational coordination 
2020-04-18 17:18:18+00:00,to slow down transmission and reduce mortality every country needs to keep implementing a national action plan that s based on a whole of society approach amp a realistic appraisal of what can be done first 
2020-04-18 16:59:20+00:00,to successfully slow transmission amp protect health systems it is essential to accurately diagnose amp effectively isolate and care for all cases incl those with mild or moderate disease in a health facility or at home depending on the context and degree of illness 
2020-04-18 16:26:05+00:00,countries must do everything they can to stop cases from becoming clusters amp prevent clusters from becoming explosive outbreaks through testing amp diagnosis isolation contact tracing amp quarantine amp engaging everyone in their 
2020-04-18 15:47:48+00:00,the global strategy to respond to aims to mobilize all sectors and communities to control sporadic cases and clusters amp prevent community transmission suppress community transmission reduce mortality develop safe amp effective vaccines and therapeutics
2020-04-18 15:41:15+00:00,the global strategy to respond to aims for all countries to control the pandemic by slowing down the transmission amp reducing mortality associated with the disease 
2020-04-18 15:16:24+00:00,who strategy update provides guidance for countries preparing for a phased transition from widespread transmission to a steady state of low level or no transmission 
2020-04-18 14:26:54+00:00,cancelling social religious gatherings during should be seriously considered if thats the case where possible virtual alternatives using platforms such as television radio digital amp social media can be used instead 
2020-04-18 14:15:28+00:00,new who interim guidance for safe in the context of the highlights public health advice for social and religious practices amp gatherings during the month that can be applied across different national contexts 
2020-04-18 11:37:27+00:00,who tailors its guidance to best support each and every country based on the cs i e whether there are no cases sporadic cases clustering of cases community transmission donate now to support the global response 
2020-04-18 10:17:28+00:00,incredible artists from all over the world are showing their solidarity today as we fight tune in from pm cest pm gmt pm edt to hear the stories of frontline performances and commitments to who s solidarity response fund 
2020-04-18 06:47:13+00:00,q how can i grocery shop safely in the time of more 
2020-04-17 22:12:08+00:00,one world is a moment of unity to support who and its many partners responding to the pandemic tune in from pm cest pm gmt pm edt 
2020-04-17 21:29:51+00:00,a reporter asked a question about taiwan who experts responded 
2020-04-17 21:23:47+00:00, clarified who s position on wet markets in todays media briefing 
2020-04-17 17:20:36+00:00, i m pleased to say that from monday we will be providing simultaneous interpretation for these press conferences in all official languages arabic chinese french russian amp spanish we look forward to having more journalists join us from all over the world 
2020-04-17 17:20:08+00:00, this week we launched tamil sinhala bulgarian greek italian and hungarian and we plan to launch polish and bangla next week 
2020-04-17 17:19:40+00:00, finally who is committed to keeping the world informed in as many ways as possible in as many languages as possible our chatbot is now reaching million people with reliable evidence based information and is available in languages 
2020-04-17 17:19:14+00:00, who has worked closely with the amp to develop guidance on the safe operation of markets because an estimated of all new viruses come from animals we also work together closely to understand amp prevent pathogens crossing from animals to humans 
2020-04-17 17:18:32+00:00, who s position is that when these markets are allowed to reopen it should only be on the condition that they conform to stringent food safety and hygiene standards governments must rigorously enforce bans on the sale and trade of wildlife for food 
2020-04-17 17:18:14+00:00, i would like to clarify who s position on wet markets wet markets are an important source of affordable food and livelihood for millions of people all over the world but in many places they have been poorly regulated and poorly maintained 
2020-04-17 17:17:52+00:00, today i also spoke to the president of the european commission and the prime minister of finland about continuing efforts across europe to fight the pandemic and support lives and livelihoods 
2020-04-17 17:17:02+00:00, i also spoke to the prime minister of and the current chair of caribbean countries about the challenges faced by small island developing states in gaining access to test kits and other supplies no country should be left behind 
2020-04-17 17:15:32+00:00, yesterday i spoke to president and other partners to discuss how to prevent another pandemic by getting vaccines from labs to people as fast as possible and as equitably as possible 
2020-04-17 17:15:31+00:00, in addition to tests we re also working hard to accelerate the development production equitable distribution of a vaccine 
2020-04-17 17:14:14+00:00, to further strengthen support for africa earlier this afternoon i spoke with president chairperson sg managing director of the imf amp president 
2020-04-17 17:10:30+00:00, the announced yesterday that more than million tests for will be rolled out across the continent starting next week 
2020-04-17 17:08:32+00:00, with who support most countries in africa now have the capacity to test for but there are still significant gaps in access to testing kits we re working with partners to fill those gaps and help countries find the 
2020-04-17 17:08:31+00:00, with the current challenge of obtaining testing kits it s likely that the real numbers are higher 
2020-04-17 17:07:42+00:00, but although we see encouraging signs in some countries there are worrying trends in others in the past week there has been a increase in the number of reported cases in africa and a increase in the number of reported deaths 
2020-04-17 17:07:12+00:00, yesterday we published our guidance on considerations in adjusting public health and social measures which we encourage countries to read and apply 
2020-04-17 17:07:12+00:00, we ve said previously that easing these measures must be a gradual process and we ve spoken about the criteria that countries should consider 
2020-04-17 17:06:27+00:00, who is updating our guidance to include recommendations for caring for patients during their recovery period after hospital discharge we re encouraged that several countries in europe north america are now starting to plan how to ease social restrictions 
2020-04-17 17:05:56+00:00, more than million cases of have now been reported to who amp more than people have lost their lives while we mourn for those we ve lost we also celebrate those who have survived amp the thousands of people who are now recovering 
2020-04-17 16:55:56+00:00, so far the solidarity response fund has generated usd m from k individuals corporations foundations these funds are helping us to buy personal protective equipment laboratory diagnostics other essential supplies for the countries that need it most 
2020-04-17 16:55:02+00:00, this is an opportunity to express our solidarity with frontline workers to mobilize philanthropists the private sector governments to support the solidarity response fund powered by the and the swiss philanthropy foundation 
2020-04-17 16:54:30+00:00, i would also like to thank s mum cynthia germanotta who is our goodwill ambassador who is doing a great job advocating for around the world 
2020-04-17 16:53:50+00:00, this is the result of a close collaboration with my good friend from amp the inspirational to bring entertainment joy amp hope into the homes of people all around the whose lives have been turned upside down by the pandemic 
2020-04-17 16:52:52+00:00, tomorrow who is joining forces with many of the world s leading musicians comedians and humanitarians for the one world virtual global special 
2020-04-17 16:50:24+00:00,media briefing on with and 
2020-04-17 15:50:14+00:00,q can be spread through coins and banknotes more 
2020-04-17 13:14:16+00:00,who s response includes a practical manual on how to set up and manage treatment centres which covers structural design infection prevention and control measures ventilation measures donate now to support the global response 
2020-04-17 11:06:36+00:00,learn about amp emergency response with our courses intro to health amp safety infection prevention amp control personal protective equipment clinical care country capacitation treatment facilities field data tool 
2020-04-17 00:06:30+00:00,save the date april one world is a historic global broadcast to support the fight against watch here 
2020-04-16 21:01:03+00:00,need inspiration for joining our challenge here is some helpful advice from 
2020-04-16 20:34:16+00:00,eat plenty of fibre foods that are high in fibre keep your digestive system healthy and make you feel fuller for longer remember frozen fruit and vegetables contain a similar amount of nutrients to fresh produce but have a longer shelf life stay 
2020-04-16 20:04:44+00:00,avoid consuming too much sugar who recommends about level teaspoons of free sugar a day this includes sugars added to processed foods like breakfast cereals sauces sugar snacks sweetened drinks stay 
2020-04-16 18:32:11+00:00, more time at home means more time for healthy home cooked meals research healthy recipes online and cook them for you and anyone you live with tag amp share your recipes with us 
2020-04-16 18:04:51+00:00,take care of yourself and stay ensure you stay hydrated eat a balanced diet rest well 
2020-04-16 13:25:47+00:00,join our q a on physical activity at home during with our expert 
2020-04-16 13:14:40+00:00, about physical activity at home during 
2020-04-16 09:57:29+00:00,join our new online course for learn how to put on and remove personal protective equipment for enroll now 
2020-04-15 17:36:23+00:00,here are few photos from todays media briefing on 
2020-04-15 15:38:58+00:00, since the beginning who has been fighting the pandemic with every ounce of our soul and spirit we will continue to do that until the end 
2020-04-15 15:38:58+00:00, we will continue to work with every country and every partner to serve the people of the world with a relentless commitment to science solutions and solidarity 
2020-04-15 15:38:13+00:00, this saturday some of the biggest names in music are coming together for the one world concert to generate further funds for the solidarity response fund 
2020-04-15 15:37:16+00:00, the solidarity response fund has now generated almost usd million from individuals and organizations 
2020-04-15 15:36:27+00:00, i would like to thank the the governments of and the and all our partners for their solidarity with african countries at this critical moment in history 
2020-04-15 15:36:27+00:00, whether it is by land sea or air who staff are working around the clock to deliver for and communities everywhere 
2020-04-15 15:33:43+00:00, the solidarity flight is part of a massive effort to ship lifesaving medical supplies to countries across the globe in conjunction with the amp other agencies including the amp the department of operational support 
2020-04-15 15:32:10+00:00, yesterday the first solidarity flight took off transporting personal protective equipment ventilators and laboratory supplies to many countries across africa 
2020-04-15 15:31:28+00:00, last week i announced the supply chain task force to scale up the distribution of essential medical equipment 
2020-04-15 15:30:54+00:00, we are looking at oxygen use ventilation strategies in patients any intervention that reduces the need for ventilation improves outcomes for critically ill patients is important especially in low resource settings 
2020-04-15 15:30:17+00:00, in addition to the solidarity trial i am glad to say that who has convened groups of clinicians to look at the impact of corticosteroids and other anti inflammatory drugs on treatment outcomes 
2020-04-15 15:30:00+00:00, three vaccines have already started clinical trials more than others are in development and we re working with partners to accelerate the development production and distribution of vaccines 
2020-04-15 15:29:39+00:00, we re continuing to work with partners all over the to accelerate r amp d countries have joined or have expressed interest in joining the solidarity trial and patients have now been enrolled to evaluate the safety amp efficacy of drugs amp drug combinations 
2020-04-15 15:28:20+00:00, as a result of their countries experience with sars and avian influenza these countries have put in place measures and systems that are now helping them to detect and respond to 
2020-04-15 15:28:20+00:00, yesterday i had the honour of speaking to heads of state and government from the nations it was inspiring to hear their experiences and their commitment to working together to secure a shared future 
2020-04-15 15:25:40+00:00, our technical guidance brings together the most up to date evidence for health ministers and individuals 
2020-04-15 15:25:12+00:00, every day we bring together thousands of clinicians epidemiologists educators researchers lab technicians infection prevention specialists and others to exchange knowledge on 
2020-04-15 15:24:57+00:00, today we launched a new course for on how to put on and remove personal protective equipment 
2020-04-15 15:24:29+00:00, there are more than million enrolments in who s online courses through and we will continue to expand this platform to train many more 
2020-04-15 15:24:09+00:00, who is getting on with the job we are continuing to study this every moment of every day we are learning from many countries about what works and we are sharing that information with the world 
2020-04-15 15:23:44+00:00, who is grateful to the many nations organizations and individuals who have expressed their support and commitment to who in recent days including their financial commitment we welcome this demonstration of global solidarity 
2020-04-15 15:23:16+00:00, no doubt areas for improvement will be identified and there will be lessons for all of us to learn but for now our focus my focus is on stopping the and saving lives 
2020-04-15 15:22:51+00:00, in due course who s performance in tackling the pandemic will be reviewed by who s member states and the independent bodies that are in place to ensure transparency and accountability this is part of the usual process put in place by our member states 
2020-04-15 15:22:26+00:00, we are committed to serving the world s people and to accountability for the resources with which we are entrusted 
2020-04-15 15:22:00+00:00, neither do we this is a time for all of us to be united in our common struggle against a common threat when we are divided the exploits the cracks between us 
2020-04-15 15:21:37+00:00, does not discriminate between rich nations and poor large nations and small it does not discriminate between nationalities ethnicities or ideologies 
2020-04-15 15:21:15+00:00, our commitment to public health science and to serving all the people of the world without fear or favour remains absolute our mission and mandate are to work with all nations equally without regard to the size of their populations or economies 
2020-04-15 15:20:55+00:00, who is reviewing the impact on our work of any withdrawal of funding and will work with our partners to fill any financial gaps we face and to ensure our work continues uninterrupted 
2020-04-15 15:20:36+00:00, we also work with countries to strengthen health systems and improve access to life saving health services 
2020-04-15 15:20:18+00:00, who is not only fighting we re also working to address polio measles malaria ebola hiv tuberculosis malnutrition cancer diabetes mental health and many other diseases and conditions 
2020-04-15 15:19:58+00:00, with support from the people and government of the who works to improve the health of many of the world s poorest and most vulnerable people 
2020-04-15 15:19:35+00:00, that creed remains our vision today the has been a longstanding and generous friend to who and we hope it will continue to be so we regret the decision of the to order a halt in funding to who 
2020-04-15 15:18:41+00:00, they expressed that desire in the constitution which says that the enjoyment of the highest attainable standard of health is one of the fundamental rights of every human being without distinction of race religion political belief economic or social condition 
2020-04-15 15:17:37+00:00, when the nations of the world met to form the in one of the first things they discussed was establishing an organization to protect and promote the health of the world s people 
2020-04-14 18:45:20+00:00,who updates dashboard with better data visualization 
2020-04-14 18:17:37+00:00,the full statement on emergency committee by 
2020-04-14 18:16:28+00:00,the full emergency committee statement 
2020-04-14 18:05:23+00:00, accepted the recommendation of the emergency committee that the outbreak in continues to constitute a public health emergency of international concern 
2020-04-14 17:29:03+00:00,the emergency committee provided the following advice for who 
2020-04-14 17:29:03+00:00,the emergency committee provided the following advice for countries at risk 
2020-04-14 17:29:02+00:00,the emergency committee provided the following advice for 
2020-04-14 17:24:17+00:00,the committee agreed that while there is a low risk of international spread they consider this event to still constitute a public health emergency of international concern requiring international coordination and support 
2020-04-14 13:55:09+00:00,if you suspect infection with amp are undergoing treatment for inform your health professional to ensure you receive the best possible care 
2020-04-14 13:24:40+00:00,as continues to spread globally immunization campaigns in countries have already been delayed more will be postponed 
2020-04-14 12:19:32+00:00, is transmitted by contact with the faeces or urine of a triatomine bug kissing bug contaminated food blood transfusion organ transplant mother to child 
2020-04-14 11:52:40+00:00,professor robert steffen is again chairing the international health regulations emergency committee on in today 
2020-04-14 11:50:50+00:00,today the international health regulations emergency committee on in reconvened by teleconference to discuss whether the outbreak still constitutes a public health emergency of international concern read more about emergency committees 
2020-04-14 11:14:51+00:00,the initiative supports recommendations to temporarily pause preventive immunization campaigns where theres no active outbreak of a vaccine preventable disease continue routine immunization services while ensuring the safety of communities and health workers
2020-04-14 11:13:40+00:00,addressing early is to treating it contact your doctor if you live or have travelled to an area at risk of chagas amp experience symptoms medicines are effective in curing the disease if given soon after infection 
2020-04-14 10:37:04+00:00,who s logistics hub in dubai staffed by a team of seven has been working around the clock to dispatch over shipments of personal protective equipment and laboratory supplies to countries across all six who regions 
2020-04-14 10:36:08+00:00,the crucial who cargo includes million face masks as well as personal protective equipment which will be enough to protect while treating over patients across africa amp laboratory supplies to support surveillance and detection 
2020-04-14 10:35:39+00:00,new who guidelines endorsed by the strategic advisory group of experts on immunization aim to help countries to sustain immunization activities during the pandemic 
2020-04-14 10:32:09+00:00,the cargo also includes a large quantity of medical supplies donated by prime minister amp to reverse in africa the through the is providing technical support amp coordination for the distribution of the supplies 
2020-04-14 10:20:30+00:00,who cargo is being transported by the and includes face shields gloves goggles gowns masks medical aprons and thermometers as well as ventilators 
2020-04-14 10:18:22+00:00,the initiative partners include the and who
2020-04-14 10:17:55+00:00,the first solidarity flight is scheduled to leave addis ababa today from there the aircraft will transport the vital medical cargo to all countries in africa where supplies are desperately needed to contain the spread of 
2020-04-14 09:59:54+00:00,more than million children risk missing out on vaccines as surges initiative 
2020-04-14 09:35:34+00:00,the spread of can be prevented by vector control good hygiene food safety screening of blood donors amp women of childbearing age 
2020-04-14 08:50:16+00:00,the symptoms of are most often non existent or mild and unspecific the first visible signs can include skin lesion purplish swelling of an eyelid fever difficulty breathing abdominal or chest pain 
2020-04-14 07:45:36+00:00,about to million people are infected with causing deaths yearly most infections occur in latin america but the disease is increasingly detected in other parts of the with million at risk of infection 
2020-04-14 06:48:44+00:00,its the first ever is a potentially life threatening illness transmitted through contact with the faeces or urine of a triatomine bug found mainly in latin america 
2020-04-13 21:01:18+00:00,as part of its response to the outbreak who has activated its r amp d blueprint initiative to accelerate the development of diagnostics vaccines and therapeutics for the new 
2020-04-13 21:00:42+00:00,the experts are asking everyone to follow recommendations to prevent the transmission of the and protect the health of all of us they also thank everyone for trusting the scientific community 
2020-04-13 21:00:04+00:00,under who s coordination a group of experts from across the world is working towards the development of vaccines against here is the full list of experts 
2020-04-13 18:27:16+00:00,bcg vaccination prevents severe forms of in children and diversion of local supplies may result in neonates not being vaccinated resulting in an increase of disease and deaths from tuberculosis 
2020-04-13 18:27:16+00:00,in the absence of evidence who does not recommend bcg vaccination for the prevention of who continues to recommend neonatal bcg vaccination in countries or settings with a high incidence of 
2020-04-13 18:27:16+00:00,there is no evidence that the bacille calmette gu rin vaccine bcg protects people against infection with two clinical trials addressing this question are underway amp who will evaluate the evidence when it is available 
2020-04-13 18:00:47+00:00,if are at risk of we are all at risk to stay safe they need training amp personal protective equipment we have online courses at in many languages we work with private sector partners to send supplies 
2020-04-13 15:37:54+00:00, in an editorial last week development ministers from the and calling on all countries to join this common endeavour they said that tackling this disease together is our only option i couldn t agree more 
2020-04-13 15:37:54+00:00, i would like to thank the for its generous contribution of m to the global response to we greatly appreciate this demonstration of global solidarity 
2020-04-13 15:35:09+00:00, our global connectedness means the risk of re introduction and resurgence of will continue ultimately the development and delivery of a safe and effective vaccine will be needed to fully interrupt transmission 
2020-04-13 15:33:50+00:00, as the pandemic has spread its public health and socioeconomic impacts have been profound and have disproportionately affected the vulnerable many populations have already experienced a lack of access to routine essential health services 
2020-04-13 15:33:22+00:00, countries must balance between measures that address the mortality caused by and from other diseases due to overwhelmed health systems as well as the social economic impacts 
2020-04-13 15:32:50+00:00, communities are fully educated engaged amp empowered to adjust to the new norm every country should implement a comprehensive set of measures to slow down transmission amp save lives with the aim of reaching a steady state of low level or no transmission 
2020-04-13 15:32:50+00:00, outbreak risks are minimized in special settings like health facilities amp nursing homes preventive measures are in place in workplaces schools amp other places where it s essential for people to go importation risks can be managed 
2020-04-13 15:32:50+00:00, the new strategy it includes criteria for countries as they consider lifting restrictions that transmission is controlled health system capacities are in place to detect test isolate amp treat every case amp trace every contact 
2020-04-13 15:32:49+00:00, to support countries in making these decisions who will tomorrow be publishing its updated strategic advice the new strategy summarizes what we ve learned and charts the way forward 
2020-04-13 15:28:43+00:00, we also call on all countries to ensure that where measures are used they must not be at the expense of human rights each government must assess their situation while protecting all their citizens amp especially the most vulnerable 
2020-04-13 15:27:37+00:00, as ive said many times physical distancing restrictions are only part of the equation there are many other basic public health measures that need to be put in place 
2020-04-13 15:26:37+00:00, meanwhile schools have closed for an estimated billion children this has halted their education opened some to increased risk of abuse and deprived many of their primary source of food 
2020-04-13 15:26:37+00:00, how do you survive a lockdown when you depend on your daily labor to eat news reports from around the world describe how many people are in danger of being left without access to food 
2020-04-13 15:25:48+00:00, in countries with large poor populations the orders amp other restrictions used in high income countries may not be practical many poor people migrants amp refugees are already living in overcrowded conditions with few resources amp little access to health care 
2020-04-13 15:24:19+00:00, but while some countries are considering how to ease restrictions others are considering whether to introduce them especially many low and middle income countries in africa asia and latin america 
2020-04-13 15:23:46+00:00, that means control measures must be lifted slowly and with control it cannot happen all at once control measures can only be lifted if the right public health measures are in place including significant capacity for contact tracing 
2020-04-13 15:23:16+00:00, we know that in some countries cases are doubling every to days however while covid accelerates very fast it decelerates much more slowly in other words the way down is much slower than the way up 
2020-04-13 15:22:35+00:00, we know that the can spread more easily in crowded environments like nursing homes we know that early case finding testing isolating caring for every case amp tracing every contact is essential for stopping transmission 
2020-04-13 15:21:56+00:00, evidence from several countries is giving us a clearer picture about this virus how it behaves how to stop it how to treat it we know that spreads fast amp we know that it is deadly times deadlier than the virus responsible for the flu pandemic 
