date,text
2019-12-12 13:49:02+00:00,an antibody drug conjugate adc harnesses the unique and sensitive targeting capabilities of antibodies to differentiate between healthy and cancerous tissues to deliver an anti cancer agent to the tumour cell 
2019-12-11 20:39:45+00:00,as an early joiner taking action for we re encouraged to see new companies joining the movement see how committing to set c aligned is the future for business and the 
2019-12-11 18:18:01+00:00, is one of the four core disease areas of our oncology research we are committed to pursuing innovative approaches to change the clinical paradigm and to improve treatment options available to breast cancer patients 
2019-12-11 16:58:23+00:00,by fostering stronger relationships between healthcare professionals and patients we strive to improve disease management and help prevent additional complications 
2019-12-11 14:45:02+00:00, accounts for one in four cancers in women worldwide and the number of women diagnosed with the disease has increased by over since  early diagnosis and the development of new treatment options is essential to improving breast cancer outcomes 
2019-12-10 18:48:02+00:00,in the lead up to jos baselga reflects on the progress in the fight against breast cancer and the continued search for a cure 
2019-12-10 16:42:02+00:00,our commitment to is unwavering by working with the community we hope that we can raise awareness for this devastating disease and hopefully redefine the expectations for patients living with breast cancer but we still have work to do 
2019-12-10 15:43:04+00:00,for many patients with chronic lymphocytic cll the disease may return even after successful treatment we are committed to supporting the unmet medical needs of the blood cancer community including those living with cll 
2019-12-09 20:39:02+00:00,we are in san antonio texas to present abstracts oral presentations and spotlight poster discussions at the san antonio breast cancer symposium this year 
2019-12-09 14:35:02+00:00,in chronic lymphocytic cll the presence of certain biomarkers is increasingly used to inform the best course of treatment we re at to raise awareness about the evolving science of 
2019-12-08 15:42:03+00:00,we re at to collaborate with haematology clinicians researchers advocates and industry partners to bring innovative research to those living with including chronic lymphocytic one of the most common types of leukaemia in adults 
2019-12-07 14:26:03+00:00,it s day of the annual meeting where we are presenting over abstracts across eight types of demonstrating the breadth of our haematology research pipeline and commitment to improving blood cancer treatment outcomes 
2019-12-06 12:42:37+00:00,chairman leif johansson was in india to celebrate the creation of the india sweden healthcare innovation centre a collaboration between the swedish trade commissioner s office aiims jodhpur delhi where astrazeneca is the knowledge partner 
2019-12-05 13:57:01+00:00,the protection and progression of human rights are a crucial matter to us explore the new un report to see how we integrate the human right to health into our sustainability strategy 
2019-12-04 23:04:30+00:00,huge congratulations to evp biopharmaceuticals r amp d for receiving executive of the year at the  for his outstanding contributions to medical science 
2019-12-04 23:02:58+00:00,its fantastic to see our astrazeneca energy challenge recognised as medidatas community partnership of the year at the  this exciting initiative has been helping to inspire the next generation of science leaders in 
2019-12-04 20:48:02+00:00,congratulations to our cross functional deal team on winning the  financing deal of the year for our five part immuno oncology collaboration with for information on partnering with us 
2019-12-04 17:46:02+00:00,through our we support the work of tomorrow s young visionaries on s makes up the worlds largest grant funding for young leaders making an impact on the apply here 
2019-12-04 12:01:40+00:00,partnering with universities is one of the ways we collaborate to advance scientific understanding 
2019-12-03 17:45:23+00:00,powerful stories like dionna s that show the sometimes painful and life threatening complications for people with hypereosinophilic syndrome hes are why we re committed to addressing the critical unmet treatment needs in hes 
2019-12-03 14:10:10+00:00,in recognition of international day of people with disabilities three astrazeneca employees talk about their experiences with hearing impairment deafness and vision impairment in the workplace full video 
2019-12-03 12:10:08+00:00, of our pipeline has a approach we couldn t do this without the expertise and devices of our partners 
2019-11-30 16:21:02+00:00,we are proud to have been part of and the month may be over but our scientists remain committed to trying to discover and develop innovations that may transform the outcomes for patients 
2019-11-30 14:02:07+00:00,this and beyond it is key that patients and caregivers are supported following a diagnosis we have put together some tips for navigating online resources to help find the most accurate and up to date information 
2019-11-29 16:02:07+00:00,if you have your chances of heart and kidney problems increase you can reduce the risk of developing these and other complications by managing your condition with the help of your healthcare professional 
2019-11-29 14:09:03+00:00,chronic lymphocytic cll and small lymphocytic sll are the same disease but found in different areas of the body 
2019-11-29 11:24:28+00:00,congratulations for being elected as an honorary fellow of the honorary fellows are elected in recognition of sustained excellence and leadership in science healthcare and public service read more 
2019-11-28 19:11:19+00:00,our ceo pascal soriot spoke at the in uk where the unique position of the cambridge cluster was discussed cambridge has been a great place to do science for years and we believe it will continue to be so for another 
2019-11-28 16:04:18+00:00,we strengthen our commitment to improve for and the health system in israel and beyond with the launch this week of beyondbio our latest health innovation hub in 
2019-11-28 15:00:36+00:00,patients with may be given neoadjuvant or adjuvant therapies depending on their type and stage of cancer and where they are in the treatment journey 
2019-11-28 13:44:03+00:00,bruton s tyrosine kinase btk is an enzyme that helps immune function when btk does not function properly it may lead to cancer such as chronic lymphocytic cll a type of that develops when cancerous cells crowd the bone marrow 
2019-11-28 12:50:29+00:00,as we move towards targeting at the earlier stages when it is easier to treat it s important to ensure patients can access new treatments we re joining forces with today to discuss how to address this critical challenge 
2019-11-28 11:43:42+00:00,accelerated approval pathways are regulatory processes that aim to facilitate faster medicine access for patients but how do they impact funding assessments for new medicines we re exploring this question today at a joint event with panos kavanos and 
2019-11-27 14:33:03+00:00,chronic lymphocytic cll can be difficult to treat because in many cases the disease is considered asymptomatic meaning people will experience no symptoms and is most commonly diagnosed during a routine blood test 
2019-11-27 11:57:09+00:00, target genetic or molecular features of a patient s cancer ongoing advances in and driven approaches are guiding progress in research 
2019-11-27 10:19:46+00:00,the is striving to improve year survival for everyone diagnosed with findings from our global survey show that the majority of people are confident that more people will be cured compared to now 
2019-11-27 09:45:24+00:00,at every level from organs to the sub cellular our are using clinical and scientific imagery to learn about patients disease and potential new medicines our new animation tells you more about the role of imaging and in pharma r amp d 
2019-11-27 08:15:10+00:00,have a device you think astrazeneca may be interested in but unsure where to start in this video our experts reveal the secrets to partnering with us in view full video 
2019-11-26 20:49:08+00:00,being diagnosed with may leave patients feeling overwhelmed we aim to foster relationships between patients and healthcare professionals to build a strong support system knowing where to start is the first step 
2019-11-26 18:38:23+00:00,advances in imaging technology coupled with and are enabling us to learn more about patients disease and potential new medicines read how we re embedding data science and ai across r amp d 
2019-11-26 17:34:09+00:00,one way to categorize is by origin and progression chronic lymphocytic cll starts in the bone marrow and is considered chronic because it typically progresses slower than other leukaemia 
2019-11-26 15:46:05+00:00,symptoms associated with neurofibromatosis type nf vary but a common manifestation is the development of nerve tumours called neurofibromas while these tumours are generally not cancerous they may cause pain or itch 
2019-11-26 13:25:48+00:00,ginger s story of living with eosinophilic granulomatosis with polyangiitis egpa highlights the significant unmet treatment needs for patients with eosinophil driven diseases and why we re so committed to improving outcomes for these patients 
2019-11-25 17:08:45+00:00,thank you to and others for this important report unhealthy behaviors established early in life can lead to ncds in adulthood which is what our aims to change 
2019-11-25 13:28:03+00:00,data and analytics have the potential to transform r d but the true value of scientific can only be realised if it is fair read about our approach to embedding data science and across r amp d 
2019-11-25 00:13:09+00:00,if you have you may not know all the risks of complications like and chronic disease the quicker you act the more you can do to reduce these risks 
2019-11-24 15:43:26+00:00,researchers continue to investigate new approaches to lung cancer treatment including ways to combat treatment resistance experienced by some patients 
2019-11-23 15:42:04+00:00,neurofibromatosis type nf affects in  to  people and is typically diagnosed by age through research and scientific discovery we are committed to addressing unmet medical need for those impacted by 
2019-11-22 17:10:28+00:00,eosinophilic esophagitis eoe can cause debilitating and painful symptoms for patients like greg making swallowing and eating difficult we re working hard to address unmet treatment needs for patients with eoe and other eosinophil driven diseases 
2019-11-22 15:37:04+00:00,neurofibromatosis type nf is often inherited from a parent however  of new cases are caused by a spontaneous mutation of the gene 
2019-11-22 14:17:26+00:00,mutations in the epidermal growth factor receptor gene can lead to the development of by targeting these receptors patients can receive a tailored treatment approach that aims to minimise harm to healthy cells 
2019-11-22 12:45:21+00:00,remote data collection in clinical trials using smartphones and wearables gives us an opportunity to reduce patient burden improve trial efficiency and enable faster decisions based on richer real time information halsey lea explains more 
2019-11-21 20:42:21+00:00, is all about supporting friends and family on the often challenging experience of living with know the danger before it becomes major 
2019-11-21 16:16:22+00:00,astrazeneca data scientist fredrik hrn explains how he helps optimise development decisions for key molecules in our pipeline read more about the potential of data science and ai to advance r d 
2019-11-21 16:09:27+00:00, often doesn t present any symptoms in the early stages which can make it hard to diagnose early the five year survival rate of pancreatic cancer is approximately times higher when diagnosed at an early stage 
2019-11-21 11:15:10+00:00,we recently held the inaugural biopharmaceuticals r d global symposium a chance for colleagues to learn connect and collaborate shares his perspectives on the meeting 
2019-11-20 20:18:49+00:00,our ambition is to help improve the management care and outcomes for the millions of people living with worldwide powerful stories like colin and stephanie s reinforce our commitment to addressing critical unmet treatment needs 
2019-11-20 18:15:45+00:00,powerful stories like colin and stephanie s patients living with drive us to follow the science and help address critical unmet needs in copd 
2019-11-20 16:19:04+00:00,neurofibromatosis nf is a genetic disorder affecting m people worldwide nf makes up a group of three genetically distinct disorders that could cause tumours to grow in the nervous system 
2019-11-20 15:50:02+00:00,hi there you can send an email to getintouch com if you have a question thanks 
2019-11-20 14:35:09+00:00,ilc supports the alliance s overarching goals of doubling year survival and eliminating lung cancer as a leading cause of cancer death both of which contribute to the of achieving universal health and well being 
2019-11-20 12:30:03+00:00,federated electronic health records ehr bring together data to unlock new opportunities to enhance clinical research and transform the way we do clinical trials watch this video to find out more 
2019-11-20 10:45:03+00:00,globally approx in people over will be diagnosed with but the early signs and symptoms remain poorly recognised we re advancing the science to develop novel medicines that may improve patient outcomes today and in the future 
2019-11-19 14:50:03+00:00,as part of a global series of summits celebrating diversity we recently held our empowerment summit uk we were inspired by the messages from the founder of and award winning engineer and dyslexia advisor 
2019-11-19 12:40:03+00:00,this past summer we launched our new global lgbtqia employee resource group azpride this group promotes more inclusive policies and workplaces across the company drives collaboration across initiatives and more 
2019-11-19 10:25:21+00:00,completed clinical trials are rich sources of information ai and machine learning may help us get more value from trial data by re using it this has the potential to help us design smarter trials margi sheth explains more 
2019-11-18 21:51:19+00:00,even a year after a patients are still at risk of experiencing another cv event we continue to foster stronger relationships between healthcare professionals and patients to bridge the gap between data and life changing outcomes for patients 
2019-11-18 20:45:20+00:00,data presented at showcased our ongoing commitment to putting patients first we are partnering with healthcare professionals with the aim to create meaningful change in how is managed for patients living with the disease and its comorbidities such as 
2019-11-18 16:35:03+00:00,advances in data science can help us re think clinical trials enhancing current practice and finding new ways to discover and develop potential new medicines three of our data science experts explain how in this new podcast 
2019-11-18 14:35:42+00:00, my mantra my whole life was whatever the problem there s always a path forward for patients with we are helping to provide patients the right support to better manage their disease and keep moving forward with ease 
2019-11-18 12:37:21+00:00,we re prioritizing the importance of fostering safe inclusive and respectful work environments at astrazeneca and join the lgbti standards of conduct for business to stand with companies who are tackling discrimination against the community 
2019-11-17 20:20:07+00:00,once doctors have established whether a patient has sclc or nsclc they can test to identify the molecular features of their called these are integral to understanding patients genetic makeup and matching them to appropriate therapies 
2019-11-17 17:30:20+00:00,men and women living with experience different levels of risk for complications like cardiovascular disease and hospitalisation for our research at aims to better understand these risks so we can help develop personalised solutions to improve outcomes 
2019-11-17 15:45:21+00:00,an estimated of patients who have been hospitalised for have right now at we are connecting with healthcare professionals and experts to advance clinical discussions in bringing more options to patients 
2019-11-17 14:00:23+00:00,among myocardial infarction mi survivors  of patients will have another mi or fatal coronary heart disease within five years new data at will help us better understand how we can help lower the risk of secondary events 
2019-11-16 19:40:19+00:00,it s a fact up to in people who have experienced a heart attack may go on to have another within one year more can be done to reduce this risk in patients across the globe and at we present data with the aim to improve outcomes for patients 
2019-11-16 17:15:43+00:00,we are striving to advance clinical outcomes in patients living with disease let s help support patients as they manage the additional cardiovascular renal and metabolic complications that occur along the way 
2019-11-16 15:45:20+00:00,despite medical advances remains as life threatening as some of the most common cancers in men prostate and bladder and women breast is our opportunity to present our latest research findings to help tackle this condition 
2019-11-15 19:48:08+00:00,knowing the related risks of diabetes including chronic disease amp can help us better manage the disease and associated complications is a reminder we can turn the tide by seeking support early on 
2019-11-15 18:30:20+00:00,from new technologies and novel platforms to patient perspectives and innovation ideas scientists from across biopharmaceuticals r d gathered at the global science symposium to discuss learn and be inspired our scientists describe the symposium in just one word 
2019-11-15 17:20:02+00:00,the best science doesn t happen in isolation we are part of melloddy an funded project seeking to accelerate drug discovery and increase efficiencies using learn more about our collaborations in data science and 
2019-11-15 16:10:02+00:00, may go undetected until it has spread and become metastatic at this late stage it is more difficult to treat early diagnosis is essential for improving patient outcomes in pancreatic cancer 
2019-11-15 15:20:07+00:00,today we joined for the opening of the functional genomics centre in through our collaboration we aim to deepen understanding of cancer biology and accelerate development of treatments for patients with full video here 
2019-11-15 14:30:51+00:00,today we launched the functional genomics centre with aimed at accelerating the discovery of new medicines find out more about our partnership 
2019-11-14 16:44:02+00:00,as part of our functional genomics approach we are utilising to better understand biology creating biological models that aim to more accurately reflect human disease learn more 
2019-11-14 15:35:02+00:00,we re driving research into potential sclc treatments additional options are needed to address low cancer survival rates and the critical need to improve patient outcomes 
2019-11-14 14:23:02+00:00,we have signed an agreement with omron healthcare to help improve lives and contribute to a better society through translating science technology to enhance the whole patient experience from diagnosis to treatment and post treatment 
2019-11-14 13:07:43+00:00,understanding the day to day experience of patients living with can help us provide the support they need our goal is to help hcps prevent early cardio renal complications creating a seamless pathway for patients to live healthier lives 
2019-11-14 11:45:19+00:00,we believe and can help us make a big change in how we design new medicines but collaboration internally and externally is essential to realising the potential of data science and watch more 
2019-11-13 19:15:07+00:00,mene pangalos executive vice president biopharmaceuticals r d shares the role that scientific research can play in achieving improved outcomes for people living with 
2019-11-13 17:33:08+00:00,innovation in treatment is needed to address significant patient unmet need including improved disease control and reducing the side effects associated with existing approaches 
2019-11-13 16:40:03+00:00,understanding the functional drivers of could enable us to more accurately select the right drug targets and increase the probability of success in the clinic find out more about our recent launch of the functional genomics centre 
2019-11-13 15:39:08+00:00,the management of remains challenging research into the underlying drivers of the condition are helping to identify new approaches to treating this complex condition 
2019-11-13 13:46:03+00:00,data science is an interdisciplinary field our data scientists come from a variety of backgrounds including maths engineering and physics find out more about how and have the potential to transform 
2019-11-13 10:19:02+00:00,cutting edge research only happens when are able to follow their noses thats a shared belief with the with whom we have collaborations read more about our partnership and being part of the cambridge cluster 
2019-11-12 18:06:02+00:00,one key feature of is its ability to spread rapidly to other parts of the body about of sclc patients are alive five years after diagnosis because of its quick growth 
2019-11-12 17:39:05+00:00,wishing you the best fingers crossed 
2019-11-12 16:41:08+00:00,living with a chronic autoimmune disease like can create a significant financial burden for patients and their families higher costs are generally experienced by people with moderate to severe forms of lupus 
2019-11-12 15:03:07+00:00, may affect any organ disease manifestations and symptoms can vary widely from patient to patient 
2019-11-12 13:45:18+00:00, and automation will be central to the chemistry lab of the future learn more about our vision for the future of drug design 
2019-11-11 18:17:08+00:00,globally an estimated million people are living with some form of it is more prevalent among people between the ages of  many patients still face significant unmet need in managing this condition 
2019-11-11 15:15:02+00:00,you can use to follow the scientific discussions on from experts at the american college of rheumatology annual meeting we ll be in atlanta throughout the week to discuss advances in research on treatments 
2019-11-11 13:29:19+00:00,what does the future of drug design look like our chemists share their perspectives on how data science and methods can help transform drug design watch the full video here 
2019-11-10 19:00:42+00:00,nobody should go through the horror of experiencing a second but even after a year risk remains we want to help patients navigate this distressing and life changing experience by creating a more seamless pathway to help overcome treatment barriers 
2019-11-10 16:51:21+00:00,we strive to advance clinical outcomes in the treatment of patients with chronic disease including those with and without and cardiovascular diseases working together with nephrology physicians we can better address areas of high unmet need 
2019-11-10 15:04:02+00:00,while advances in lung cancer treatment have come a long way our work isn t finished lung cancer remains the most diagnosed cancer worldwide with nearly million people diagnosed in alone 
2019-11-09 21:30:22+00:00,hyperkalaemia is common in chronic disease patients in those who undergo dialysis potassium levels in the blood increase during intradialytic intervals which can be associated with worsened outcomes 
2019-11-09 18:35:04+00:00, the most common form of is categorised into stages on a scale of i to iv these stages are determined by how far within the body the cancer has spread 
2019-11-09 16:00:23+00:00,real world data can help us better assess gaps in chronic disease patient care looking at early treatment experience and patterns we can develop our therapies based on real life settings to improve patient outcomes and alleviate economic burden 
2019-11-09 14:45:27+00:00,we cannot help patients with anaemia in chronic disease without understanding their perspectives on living with the condition that s why we commissioned a survey in the us and china to hear directly from patients about their experiences 
2019-11-09 13:33:08+00:00,are you a patient or caregiver non profit organisation with ideas on how to improve outcomes for people living with or at risk of we want to hear from you 
2019-11-08 22:45:20+00:00, disease attributed to is a major but under recognised contributor to the global burden of diabetes at we are demonstrating how we are helping overcome treatment barriers to assist patients in navigating this complex disease 
2019-11-08 20:00:10+00:00,more than of patients with also have chronic disease today at we present new findings that could help change the treatment paradigm for ckd patients impacted by additional complications 
2019-11-08 18:03:02+00:00, is the th most commonly diagnosed worldwide and the number of cases is predicted to almost double by  addressing unmet needs in diagnosis treatment and care can help raise the bar in outcomes for patients 
2019-11-08 16:35:21+00:00,anaemia may leave patients fatigued and breathless this is because not enough oxygen is reaching the tissues and haemoglobin levels may be low understanding this physical impact is an important first step in driving treatment solutions for anaemia in patients 
2019-11-08 14:20:42+00:00,alongside the physical challenges patients may become overwhelmed as they face the risk of developing associated cardiovascular renal and metabolic diseases we aim to help patients navigate this complex journey 
2019-11-08 10:54:04+00:00,congratulations 
2019-11-08 09:30:19+00:00,hear how az scientist uses novel machine learning and to prioritise genes that are potentially causative of this research enhances our understanding of disease mechanisms which is vital to improve r amp d productivity 
2019-11-07 22:31:08+00:00,ilc invites grant applications for projects that go beyond prevention to support people with at different stages of diagnosis learn more 
2019-11-07 20:45:02+00:00, cells express antigens to trick the immune system into thinking they are healthy thereby avoiding attack to stimulate an effective anti tumour response we re exploring bispecific antibodies with the ability to target two antigens at once 
2019-11-07 19:30:19+00:00,there is a high unmet treatment need for both dialysis and non dialysis patients living with anaemia in chronic disease today at we are showcasing how we can help treat anaemia early on in ckd with the goal of improving patient outcomes 
2019-11-07 18:22:02+00:00,staging helps doctors to determine treatment options and prognosis based on the location size and spread of the tumour at diagnosis patients with are categorised into two groups 
2019-11-07 16:30:23+00:00,access to high quality is crucial to advancing science in today s world read about how we take a cross r amp d approach to bring the right people together to ensure we are collecting organising and using the right data in the best way 
2019-11-07 14:26:43+00:00,persistently high blood sugar levels can significantly harm blood vessels this means blood struggles to reach the parts of your body where it s needed the most compromising the long term health of your organs including the heart and kidneys 
2019-11-07 12:11:03+00:00,our new r d and ai centres in shanghai announced at expands our scientific focus in china and reinforces our commitment to partnership and improving healthcare in the country and around the world 
2019-11-07 09:45:20+00:00, is enabling us to enhance precision and decision making in the drug discovery process astrazeneca scientist aurelie bornot explains how ai and machine learning help us harness the potential of crispr 
2019-11-06 20:18:17+00:00,our presence at is part of our commitment to scientific exchange and collaboration with our immuno oncology pipeline we re harnessing the power of the immune system to recognise and react to cells 
2019-11-06 19:00:15+00:00,a recent survey of people aged and older with found that only about half recognise their risk of associated complications such as risks of heart attack or stroke this we raise awareness of the often forgotten risks of t d 
2019-11-06 17:00:42+00:00,math is improving our decision making in bespoke mathematical models use to give us more certainty about the right course of action read more 
2019-11-06 15:10:43+00:00,chronic disease patients struggle on a daily basis due to the physical and emotional difficulties of their disease but with the right support we can better help patients manage their disease and prevent additional complications along the way 
2019-11-06 13:00:11+00:00,today at we announced the establishment of five new regional headquarters in china expanding our footprint to include hqs in beijing wuxi chengdu guangzhou and hangzhou with each housing an innovation center to address local patient needs 
2019-11-06 08:01:53+00:00,just announced at we signed an mou to create a new global r amp d facility amp an ai innovation centre in shanghai to develop potential new medicines for china and the rest of the world as well as investment fund with partners to drive innovation 
2019-11-05 23:46:07+00:00,patient and caregiver non profit organisations are now invited to submit proposals to initiatives in lung cancer care ilc a grant opportunity for projects that can improve quality of care and the patient experience learn more here 
2019-11-05 23:45:02+00:00,this we re launching several initiatives with our partners and to help double five year survival for by  
2019-11-05 20:24:29+00:00,we re all set to present data and key patient survey findings at this year s providing greater understanding into the complications faced by people with chronic disease 
2019-11-05 18:30:20+00:00,to help us understand disease and identify potential new targets our work in dynamic multi disciplinary teams to access select and analyse find information on how you can be part of helping us advance here 
2019-11-05 17:19:02+00:00,there are currently no treatments that specifically target the underlying cause of we continue to push for solutions from prevention to protection and at demonstrate our support to help patients navigate this challenging disease 
2019-11-05 15:28:03+00:00,at we are showcasing years of development in china including the innovative medicines we ve introduced and brand new holistic disease management solutions 
2019-11-05 14:17:07+00:00, i don t think about it as much as i should can carry an increased risk of problems during we ll continue to demonstrate our commitment to help reduce this risk for patients 
2019-11-05 12:51:02+00:00,there are two main types of defined by the size and shape of the tumour cells under a microscope identifying the cancer type and stage helps a doctor decide which treatment will best fit their patient s needs 
2019-11-05 10:30:06+00:00,our scientists explain how science and are helping us identify what matters accelerating new disease insights and identifying promising new targets 
2019-11-05 09:41:57+00:00,great to see that we rank number in our industry for the novelty and breadth of our pipeline in the first pharmaceutical invention index 
2019-11-04 16:44:01+00:00,when making a lung cancer diagnosis doctors can test tumour samples to identify which type of lung cancer is present and help determine treatment decisions 
2019-11-04 13:30:22+00:00,this year s is a critical one as we present our latest scientific advancements that could transform the management of cardiovascular renal and metabolic disease and their life threatening complications 
2019-11-04 10:00:28+00:00,see inside astrazeneca r d this november as we explore how and have the potential to accelerate the discovery and development of potential new medicines find out more 
2019-11-03 19:46:08+00:00,a majority of patients are diagnosed at an advanced harder to treat stage of disease at stage iv the tumour has metastasised spread to other areas of the body beyond the chest 
2019-11-03 15:01:04+00:00,about of people with are not diagnosed until the most advanced stage of the disease this month we are raising awareness of some of the signs and symptoms to support earlier diagnosis and intervention 
2019-11-02 17:56:02+00:00,while advances in treatment have come a long way our work isn t finished lung cancer remains the most common cancer worldwide with nearly million people diagnosed in alone 
2019-11-02 14:03:08+00:00,we are proud to support cancer is the second leading cause of death globally and is the most prevalent cancer in men we are dedicated to improving the outcomes of men affected by prostate cancer through our research and awareness initiatives
2019-11-01 20:45:03+00:00,doctors use the location size and spread of tumour cells to divide into stages staging helps doctors determine patients treatment options 
2019-11-01 15:50:02+00:00,november is month join us in helping more people learn about the leading cause of cancer death worldwide we are shining a light on this global burden and the innovations driving the fight against it 
2019-11-01 13:44:03+00:00,november marks the start of at astrazeneca we are focused on helping transform the lives of people living with through our research programmes to try and find potential solutions that can change patient outcomes 
2019-11-01 11:35:04+00:00,there is an unmet need in the management and treatment of ckd and its complications our ambition is to transform the way renal care is delivered to patients we re eager to showcase our great work and progress for patients at the upcoming 
2019-10-31 18:01:40+00:00,great look happy to our biopharma r amp d colleagues at their global symposium in gothenburg heard you ve had a great meeting 
2019-10-29 15:01:18+00:00,our commitment to advance scientific research to better understand is stronger than ever 
2019-10-28 17:49:03+00:00,calling all acers our new year immersive education research program supports early career oncologists if you are an md or equivalent who is board certified eligible to work in the united states learn more 
2019-10-28 15:22:07+00:00,finding before any symptoms develop will increase the chance of successful treatment screening is instrumental in diagnosing earlier and improving patient outcomes 
2019-10-28 13:11:02+00:00,it is widely accepted that one disease can often impact another likewise people with are almost x as likely to die from than those without additionally up to of patients are affected by globally 
2019-10-27 14:20:19+00:00,over million people are living with and a patient with has a x higher chance of compared to those without know the danger before it becomes major 
2019-10-27 13:36:18+00:00,patients living with are at risk for when it comes to awareness and action are key learn more 
2019-10-26 14:33:17+00:00,understanding what to look out for when signs and symptoms appear can support earlier diagnosis and treatment 
2019-10-26 13:24:17+00:00,ejection fraction ef is a measurement expressed as a percentage of how much blood the left ventricle pumps out with each contraction 
2019-10-25 14:10:05+00:00,we ve been named a top employer in  top employer survey thanks to all our employees who bring their passion curiosity and dedication to work to enable us to deliver life changing 
2019-10-25 12:10:02+00:00,phenomenal is an understatement when describing this past week at our delegates have connected with others expanded their vision and collected new skills that they will take back to their communities and programs thank you for making this happen 
2019-10-25 10:04:09+00:00,know the facts and are connected is considered an independent risk factor for heart failure 
2019-10-24 14:45:07+00:00,people with early stage liver cancer do not usually experience symptoms so the disease is generally not diagnosed until the advanced stages there are several characteristics that can help identify people that may have a higher chance of developing 
2019-10-24 11:00:26+00:00,thanks to our great people we had a successful third quarter of  dave fredrickson evp oncology business unit ruud dobber evp biopharmaceuticals business unit reflect on the crucial role our play every day to progress our for patients azn
2019-10-24 06:52:15+00:00,we have just announced continued strong top line performance for q  underpinning confidence in sustainable growth view our q  here 
2019-10-23 13:34:35+00:00, the is astrazeneca s flagship global community investment as a global disease prevention programme yhp is focused on providing research info awareness and promotion around the main risk factors of the most common ncds 
2019-10-23 13:33:02+00:00,our own at i stand for global health putting children and adolescents first since the science has confirmed that it is most effective to prevent infectious and non communicable diseases during the early stages of life 
2019-10-23 10:39:34+00:00,what a night thank you for joining the ceremony and for all your work in your community 
2019-10-23 10:35:23+00:00,thanks to both of you and all our delegates for your dedication to youth health were glad to help bring together such talented and creative people at 
2019-10-22 20:22:06+00:00,inspiring beautiful powerful the opening ceremony captured the energy at this event and our delegates are eager to embrace the opportunities these next few days will offer 
2019-10-22 18:21:07+00:00, is the sixth most common cancer worldwide hepatocellular carcinoma is the most common type and is named by the type of cells where the cancer starts 
2019-10-22 12:14:36+00:00,we couldnt agree more thanks we have committed to extending the yhp for another five years up to  read more 
2019-10-22 11:46:19+00:00,our is celebrating years of helping to give young people a voice and a better future with our partners and learn more about the programme and our newly announced year funding commitment here 
2019-10-21 19:34:08+00:00,this october we re participating in to help more people learn about the third leading cause of cancer death worldwide 
2019-10-21 12:40:05+00:00,surbhi shrivastava works to enhance access to mental health services for minorities in india we re thrilled to have her join us as a scholar at 
2019-10-20 19:01:23+00:00,congratulations read his blogs here 
2019-10-19 13:49:03+00:00, founded by is a youth driven social enterprise using innovative and disruptive approaches to spread messages focusing on non communicable diseases stephen will join astrazeneca and all our delegates at next week 
2019-10-18 19:33:03+00:00, promotes and advocates for the quality of healthcare services and patient safety across the eastern mediterranean region at he ll be joining other scholars at in london follow along 
2019-10-18 17:07:18+00:00,we re innovating how we design clinical trials in oncology why because with adaptive trials we hope to accelerate the discovery of more effective therapies 
2019-10-18 12:28:18+00:00,meet the scholars we are sending to next week in london their work is impacting youth health around the globe and they are poised to be tomorrow s global health leaders 
2019-10-18 09:36:39+00:00,congratulations to for achieving an outstanding rating from the raising the bar at the for what can be achieved shortly after a relocation looking forward to being neighbours 
2019-10-17 17:47:20+00:00,innovative trial design is key to accelerating the development of targeted combination therapies in oncology 
2019-10-17 16:15:03+00:00, astrazeneca delegates including scholars from all over the world will join the th annual summit in london next week follow for live updates 
2019-10-17 08:10:59+00:00,the merger in between swedish pharmaceutical company astra ab and uk based zeneca group plc was one of the largest ever european mergers at the time 
2019-10-17 08:10:32+00:00, zeneca is an invented name created by an agency instructed to find a name which began with a letter from either the top or bottom of the alphabet and was phonetically memorable of no more than three syllables and did not have an offensive meaning in any language 
2019-10-17 08:09:56+00:00,astra ab was founded in in s dert lje sweden astra has its roots in the greek astron meaning a star zeneca was formed in june by the demerger of the pharmaceuticals and agrochemicals businesses of imperial chemical industries ici into a separate company 
2019-10-16 18:01:04+00:00,a huge congratulations to for being awarded an honorary degree from in recognition of his contribution to uk and the pharmaceutical industry learn about the r amp d transformation mene has been leading at astrazeneca 
2019-10-16 15:43:02+00:00,people with chronic disease have an increased risk of developing other serious conditions including anaemia based on the stage of their disease the stages of are based on how well the kidneys can do their job to filter waste and extra fluid out of the blood 
2019-10-16 12:44:40+00:00, this is awesome 
2019-10-16 10:29:18+00:00,its an honour to have you with us in cambridge uk 
2019-10-15 13:25:01+00:00,experiencing a heart attack is traumatic if you have survived a heart attack or know someone who has here are a few easy changes that can help reduce the risk of experiencing a second heart attack 
2019-10-14 13:39:18+00:00,targeting in patients with protects against renal failure by putting patients at the centre and challenging hcps to respond earlier we can help target patients cardio renal needs 
2019-10-12 13:30:47+00:00, being an ally for me is about always being prepared to show up sometimes when no one else does 
2019-10-11 14:52:02+00:00,we are supporting and remain committed to helping patients and furthering research we currently have over ongoing clinical trials across the world in breast cancer with progress being made every day 
2019-10-11 13:10:38+00:00, let everybody see your inner beauty let everybody see your uniqueness and fall in love with your true self 
2019-10-11 11:22:38+00:00,before he came out steve worried how he would be received by his rugby team he was then greeted with nothing but love and acceptance they encouraged me to be my true authentic self full video 
