date,text,user
2020-05-04 09:30:01+00:00,ensuring the equitable allocation of covid-19 medical tools should be central to the pledging event today in brussels . we call on everyone involved to urgently define how these tools can really be “global public goods” our statement ,MSF_access
2020-05-04 09:20:52+00:00,urgent steps are needed to define how covid-19 medical tools can really be “global public goods”. @msf_access statement on the pledging conference today ,rozscourse
2020-05-04 09:04:55+00:00,ensuring the equitable allocation of covid-19 medical tools should be central to the pledging event today in brussels . we call on everyone involved to urgently define how medical tools can really be “global public goods” our statement ,MSF_EastAfrica
2020-05-04 08:42:27+00:00,"making covid tools ""global public goods"" is an ambitious goal. with the pledging conference starting in just 4 hours, now is the time to define how this is going to happen. ",LeaozinhoM
2020-05-02 20:00:00+00:00,partnerships offer a route to boost investments in global public goods — a need starkly highlighted by the pandemic.,GreenBiz
2020-05-02 13:23:37+00:00,ps. provided many global public goods too,benbenchia
2020-05-01 20:35:57+00:00,an enterprise on this scale requires a new perspective: vaccines must be recognized as global public goods. neither domestic agendas nor profit can be allowed to drive the effort for the largest vaccine deployment in history. ,67PJ
2020-05-01 15:17:11+00:00,"thank you @algore for actionable insights on in global public goods, be it , or - ""we need to rethink how we account and report value"" @oxfordsbs",ZumaRae
2020-05-01 12:52:22+00:00," announces that will be on agenda of presidency, to fund . after 9 years of discussions, now’s the time to move to action find long term funding solutions for global public goods! ⁦@glblctzn @maek_11⁩",FredRoder
2020-05-01 11:08:55+00:00,“an enterprise on this scale requires a new perspective: vaccines must be recognized as global public goods. neither domestic agendas nor profit can be allowed to drive the effort for the largest vaccine deployment in history”. via @foreignaffairs,lbassets
2020-05-01 10:11:19+00:00,"vaccines must be recognized as global public goods, writes ngozi okonjo-iweala. the world will not be safe from the coronavirus until everyone is immunized—and now is the time to start planning the largest vaccine deployment in history. ",NeilGerardo
2020-05-01 07:40:22+00:00,then let the world support madagascar and make it a global public goods,Chidi_Laz
2020-04-30 22:18:41+00:00,"vaccines must be recognized as global public goods, writes @noiweala. the world will not be safe from the coronavirus until everyone is immunized—and now is the time to start planning the largest vaccine deployment in history. | @foreignaffairs ",dennisaribido
2020-04-30 21:32:42+00:00,"vaccines must be recognized as global public goods, writes @noiweala. the world will not be safe from the coronavirus until everyone is immunized—and now is the time to start planning the largest vaccine deployment in history. ",ForeignAffairs
2020-04-30 20:27:19+00:00,"vaccines for must be treated as global public goods for which access and affordability to all should be guaranteed by the global community. no country, company or organization should hoard. please click on my foreign affairs piece. ",NOIweala
2020-04-30 16:52:31+00:00,"mientras el mundo busca la vacuna, hay que ir pensando en como será distribuida y cómo llegará a los países más pobres. una vez más, la coordinación multilateral será clave. ""vaccines must be recognized as global public goods"" ",TomBalbino3
2020-04-30 15:15:20+00:00,"their pain is our pain, and their triumph is our triumph. lets build the robust global public goods necessary to prevent these kinds of situations from happening again.",parthforlibrary
2020-04-30 12:45:05+00:00,thrilled to hear reference to global public goods in this dialogue. how can we move this agenda forward? ,Kennedy_Kaci
2020-04-30 10:06:36+00:00,"leading by example ! @eu_commission is identifying contributions to global public goods to report under pillar ii of , to make first ever reporting exercise a success. see “resources for reporters” on ",SarazinLaurent2
2020-04-29 16:55:50+00:00,"thanks for sharing, ian! what can be done to generate political will for the generation of global public goods? do you recommend any readings on that topic?",Parthion
2020-04-29 16:49:50+00:00,"5. our spending on global public goods is not, and will not be, enough. why is the world having to rely on a rich american to fund vaccines? we need global institutions that are effective and well-funded. @nancymbirdsall",EconMitch
2020-04-29 12:09:26+00:00,"lending is subject to geopolitics. for example the us-based imf, as the authors say, is unlikely to give enough condition free repayable loans to countries who need many $trillions. a currency controlled by the un, especially for global public goods, would surely be progress.",euroscot1
2020-04-29 03:16:12+00:00,"global public goods professor robert lawrence november 3, ppt download ",aryan8624
2020-04-28 17:57:57+00:00,not just that major powers have provided no global public goods to manage they are providing “global bads”. we are in a “g-minus world” argues @arvindsubraman @theatlantic @chathamhouse @emcollective @piie,RobinNiblett
2020-04-28 15:50:22+00:00,2/3 global challenges that show how fragile the world is and global challenges need global answers. global answers are only possible in a multilateral context. and we are dealing with global public goods that we must be able to protect and to enhance. [...],klimadelegation
2020-04-28 15:27:10+00:00,"one way out of this might have been an emergency allocation of sdrs. . .but the us is firmly opposed, for reasons bad and good. however the us-based imf is an agency of un. precedent: a new currency [euro] was introduced in 1999. global public goods is surely a un priority?",euroscot1
2020-04-27 14:27:01+00:00,"an important first step for any collaboration is having a shared vision. the one espoused by world leaders is bold, based on public & private collaboration in scientific research, medicines as global public goods equitable access. these are values long cherished by @dndi 2/10",DNDi
2020-04-27 11:14:50+00:00,"in the newest blog in our series on international cooperation and the financing of global public goods, @britainleads @libbysmith17 explores why the response to in is crucial to an effective handling of globally:",devinitorg
2020-04-27 07:22:15+00:00,a piece by @jonathanglennie and myself on how we begin to solve the crisis in funding for the who (and better endow other global public goods). @joeplangeinst @qmul_hss @thelancet ,sreidhenry
2020-04-26 18:13:26+00:00,"clearly, the trump administration has no appetite for leadership on this issue, but the us is still structurally capable. chinas rise may signal another state could provide leadership, & geo-strategic competition could trigger a race to lead to provide global public goods.",busbyj2
2020-04-26 17:40:40+00:00,"a day like today, 75 years ago, the @un charter, the international treaty that defined its foundation, was signed. we need them more than ever to strengthen the provision of global public goods needed to build a more cohesive, fair and caring international society ",MagarinosC
2020-04-26 17:09:01+00:00,"the provision of global public goods is even more important for africa than for other parts of the world. and yet, africa could be sidelined from the decisionmaking process for the foreseeable future, warns @kemal_dervis in ",BrookingsGlobal
2020-04-26 07:42:48+00:00,"""this crisis should spur us all to explore a new form of globalisation for the 21st century, one that prioritises collective investment in global public goods—including technological and ethical goods—to the benefit of all."" ",e_rawlins
2020-04-25 21:28:03+00:00,"lol at liberals using matt ""us military bases are global public goods"" stoller as a foil to scold the left.",HenryKrinkIe
2020-04-25 11:37:27+00:00, in action. @europeaid projects continue supporting public policies of our partner countries. is the only way. eu global response to . eu for global public goods ,TJungFIIAPP
2020-04-25 06:44:49+00:00,all vaccines should be global public goods.,stuains
2020-04-24 20:48:06+00:00,"“there is no u.s. global leadership and no u.s. model,’’ ms. major added. “success would be that you manage the pandemic at home, rally allies around you, lead the alliance, supply global public goods and organize the global response, as with ebola.” ",ger32
2020-04-24 19:56:56+00:00,"1/2 its great that world leaders are organizing and recognizing that the creation of new technologies to combat covid-19 are global public goods that are needed everywhere, not just in wealthy countries ",cbusby_eco
2020-04-24 17:14:43+00:00,international science institutions are stepping up to the challenge of . now’s the time to start planning for a global public goods approach to distribution. the pandemic is driving global scientific collaboration | issues in sci @tech ,TwistBioscience
2020-04-24 14:46:11+00:00,"""so, let this be one vital lesson of this pandemic: the need for new urgency in support of global public goods and universal health coverage."" @antonioguterres @un on launch of the act accelerator ",DrRimmer
2020-04-24 14:23:53+00:00,"- president @carlosalvq stressing need for a patent pool - chancellor @angelamerkeicdu talking about global public goods -pm @sanchezcastejon ""produce at scale and available at affordable prices""",DimitriEynikel
2020-04-24 13:53:50+00:00,merkel: covid vaccines need to be global public goods.,SharonannMSF
2020-04-24 13:25:49+00:00,"happening now: if you are not watching, tune in. looks like an amazing initiative to ensure vaccines, diagnostics and medicines are treated as global public goods... ",francetim
2020-04-24 13:21:47+00:00,".@antonioguterres: world needs vaccines/treatments that are safe, effective universally available for everyone everywhere. requires massive global health effort. politics set aside. for 2 long, we have underinvested in global public goods live",pass_blue
2020-04-24 12:35:53+00:00,true and it will be interesting to see what form any new health aid takes. should it be more global public goods or is now the time to go back to older models of direct budget support? if budget support how do we ensure accountability without being neo-colonialist about it?,mike_eliasz
2020-04-24 09:20:24+00:00,"adaptation should be redefined as a process that delivers global public goods."" (- wilton park if agreed by all states this would be a big change. (adaptation often seen as national priority). as @perssonasa i discussed ",Ninawth
2020-04-23 22:28:09+00:00,"how can help tracking resources spent to address crisis ? read lessons learnt from the data survey. first data collection is ongoing, all donors are invited to report on support they provide to in developing countries and global public goods ",SarazinLaurent2
2020-04-23 13:10:15+00:00,"estetika/etika lingkungan/pandemi// dengan pedih getirnya tempo karantina ini mari kita lihat sebagai sebuah estetika dalam berkolektif memperjuangkan fesyen sebagai global public goods, pelindung… ",Fash_RevID
2020-04-22 21:00:01+00:00,"""the world must use this opportunity to fund global public goods and rebuild global systems to fight the right battles—not to fight each other,"" writes @acsouthasia nonresident senior fellow ajay chhibber. @brookingsinst ",ACSouthAsia
2020-04-22 19:33:07+00:00,"covid has delayed these talks. if covid sparks more cooperation around global public goods, it could be a big win for biodiversity, ""but if we come out more divided, it will be harder to lay the groundwork for solving this crisis.” - @aleksrankovic",evolambert
2020-04-22 18:32:42+00:00,"in all of this should be a national exemplar, regional leader, global player. it needs to step up take responsibility for safeguarding european liberal democracy (firmer with hu, fairer with it es) providing global public goods. ",bctallis
2020-04-22 07:45:31+00:00,"yes. and more in general, we need the 0.0001 % to finance global public goods. if not now, then when exactly? ",KristofDecoste1
2020-04-21 08:47:28+00:00,"""cooperation with beijing on global public goods inevitably takes place against the backdrop of a competition of systems,"" writes gppis @thorstenbenner. while must cooperate with on global issues, it shouldnt hesitate to defend european interests. ",GPPi
2020-04-19 08:30:00+00:00,"in his keynote, @harvards @rodrikdani argues that the 1990s hyper-globalization era is evidence of a “perversion of priorities"": global governance centered on , , and corporate interests, not global public goods, like or .",glob_solutions
2020-04-18 15:03:54+00:00,"""the key reason is the us does not have enough capacity or willingness to provide the global public goods. the two pillars of us hegemony - military strength and financial system - can only play a very limited role in this fight against the virus"". ",haltemani_
2020-04-18 10:41:54+00:00,"…so, the response to covid requires questioning our models of development , rethinking the resilience or our socio-economic and financial systems , and an unprecedented international cooperation to provide global public goods such as healthcare and climate stability …3/7",D_Barmes
2020-04-18 08:18:52+00:00,i couldn’t agree more with @jamiemartin2. global crisis like this pandemic or climate change require a shift towards a cooperative socialist internationalism focused on global public goods. ,casals_neus
2020-04-17 19:40:22+00:00,fantastic piece by @neilmunshi . so many issues relevant to the covid response! main take-aways: balancing access and benefit-sharing. protecting human rights. transparency of data on global public goods. avoid a repeat of historical exploitation. african leadership. ,MadeleineFCO
2020-04-17 11:51:47+00:00,"the ‘bilateralism’ or ‘trojan multilateralism’ of international institutions responsible for financing global public goods have resulted in the widespread embedding of bilateral and, in some cases, private, objectives and interests: ",ntinatzouvala
2020-04-16 17:31:15+00:00,"""the idea that china could step into the breach left by mr trump by comprehensively providing the global public goods now needed (such as global economic and financial leadership, reform of the wto, enhanced who independence or radical climate-change action) remains fanciful. """,KemeshaSwaby
2020-04-16 15:20:16+00:00,"me encanta el termino: lo mejor para neutralizar un relato transformador es apropiarte de el y desarmarlo. co-optarlo y vaciarlo de contenido. los global commons/global public goods van en esa linea. grandes relatos con pocas politicas, al cual todos se apuntan pq no implica nada",JoseLViveroPol
2020-04-16 13:41:36+00:00,"agreements on global public goods are hard because individual countries have an incentive to defect, producing noncooperative, beggar-thy-neighbor outcomes. william nordhaus discusses how this problem has undermined all past climate agreements: ",ForeignAffairs
2020-04-16 12:42:56+00:00,"what should the un sys do in education during covid? 1. prioritize those at risk of exclusion 2. deliver global public goods, protect rights 3. refocus attn when schools reopen 4. rally to protect ed services – act as one @gemreport @peoplefored @manosantoninis ",elysekwatkins
2020-04-16 09:49:01+00:00,"”preventing the emergence and spread of infectious disease” recognized among priority global public goods: international task force on global public goods (2006). to control: global preparedness, capacity of health systems, knowledge. ",EevaMyllymaki
2020-04-15 16:12:44+00:00,"to found sustainable in we need to create global public goods, such as online nursing curriculum, to reduce operating costs. need tools to manage schools group purchasing of equipment such as laptops simulators. ",ktulenko
2020-04-15 16:02:00+00:00,benefits of and pressing need for international health and economic cooperation in the current crisis underline the importance of global public goods. @ingekaul,sanjaygreddy
2020-04-15 12:25:35+00:00,the first ever data collection round is being launched. all public development partners around the world are invited to report on support they provide to promote in developing countries and global public goods ,SarazinLaurent2
2020-04-15 11:06:32+00:00,... developing a global state of mind; promoting long-term self-interest; striking a balance between optimism and pessimism about globalization and solidarity; strengthening capacity; and enhancing the production of global public goods for health. 2/n,PeterASinger
2020-04-15 09:50:36+00:00,"> so that you dont have to e.g. sort out education, housing or health, but shit when we need collective responses and global public goods. capitalisms project to atomise society and monetise every interaction has also eroded rights (replaced by choice) but has externalities.",OscarNMFranklin
2020-04-14 23:14:41+00:00,"global public goods aka bombs, tanks, rocket launchers, and any other military hardware that raytheon and boeing are hawking.",overbeb
2020-04-14 22:35:27+00:00,"yawn. he’s right about both china and the who. similar to nato, other rising powers in the international system need to bear the costs of global public goods provision. china pays 1/10th of the u.s. portion of dues to the who, which is pathetic. suck it up, brother. ",AmPowerBlog
2020-04-14 19:48:51+00:00,"jurgen zattler, german ed @worldbank ""to pursue global public goods [like pandemic preparedness] more efficiently...[their] production...must be incentivized for borrowing countries, e.g. in the form of additional funds or better concessional terms"" ",glassmanamanda
2020-04-14 16:07:40+00:00,disease prevention should be a global public good prioritised in states national international responsibilities. but providing global public goods requires international cooperation. so far there have been serious flaws in getting this right @siderop,SAIIA_info
2020-04-14 15:07:42+00:00,providing “global public goods” to a yemeni wedding,incensedcedar
2020-04-14 11:05:46+00:00,a debate: william nordhaus promotes global public goods but suggests provocatively that nato is such a good. robert kaplan ventures the us is leaving behind financial globalisation; investors should renounce self-interest and be in line with washington’s. ,euroscot1
2020-04-14 07:36:21+00:00,"a rascal adviser who have kept in wars ever since, put half of the world under destruction, now talking about a new world order once again. however, he accepts that is presenting itself as an emerging provider of global public goods. ",RedTeamOne
2020-04-14 06:14:43+00:00,provider of global public goods - ,SuDharmapala
2020-04-14 02:49:14+00:00,"in which leading china-basher @matthewstoller clarifies that he ""doesnt like"" to refer to the us as an empire, that the us can be viewed as a ""provider of global public goods"", and that there is ""nothing inherent about the american order"" that is murderous... ",ajitxsingh
2020-04-13 20:26:12+00:00,"“with europe having become one of the epicenters of the pandemic, the relevance of coordinated global health action and the support of global public goods has become more obvious.” great read by @ilonakickbusch.",DanielGuelen
2020-04-13 03:43:00+00:00,"the focus of international cooperation will shift to the creation of some more global public goods, such as health and scientific cooperation, writes @pbmehta, , , ",Openthemag
2020-04-12 20:23:30+00:00,": the us, a hegemonic power and global leader, should assume responsibility for providing the global public goods. but it does not have enough capacity or willingness to do so, while its attacks on @who have eroded the moral ground of its hegemony. ...",PhoenixSquawk
2020-04-12 19:09:53+00:00,"...global public goods/externalities type situations. there should be manifest learning from this tragic episode. while there ought to be no tolerance for anti-chinese people sentiment, the chinese state authorities and the party ought to be clearly in the dock for this...",NitashaKaul
2020-04-12 15:32:35+00:00,": the us, a hegemonic power and global leader, should assume responsibility for providing the global public goods. but it does not have enough capacity or willingness to do so, while its attacks on @who have eroded the moral ground of its hegemony.",GtOpinion
2020-04-12 14:00:36+00:00,": the us, a hegemonic power and global leader, should assume responsibility for providing the global public goods. but it does not have enough capacity or willingness to do so, while its attacks on @who have eroded the moral ground of its hegemony. ",globaltimesnews
2020-04-11 09:35:17+00:00,"excellent paper on global public goods. however the suggestion that nato, in its present form, is such a good detracts somewhat from the argument.",euroscot1
2020-04-11 03:56:24+00:00,".. fate of globalisation still hangs in balance. it is not a done deal. there will still be contradictory forces pulling in diff directions. most likely outcomes: fin globalisation w/cont n focus of intl coop shift to creation of global public goods, eg health n scientific coop.",gopimaliwal
2020-04-10 21:20:46+00:00,"independence in global finance seems impossible. in past few days we read of the national pressure on boe, and in this interview the pressure on the uns imf to cut emergency aid it can give for global public goods.",euroscot1
2020-04-10 21:00:39+00:00,“there is going to be a deeper conversation about global public goods… because clearly we haven’t been investing in them and they are much needed.” @drlisadcook ,SNFAgoraJHU
2020-04-10 15:36:30+00:00,are states ready to commit to providing global public goods? excellent piece by @siderop,sabya_saha
2020-04-10 13:51:25+00:00,"@simonmaxwell001 if you want to read more analysis on global response to and why there is little financial space @ecdpm paper. but international cooperation and global public goods considerations beyond aid v. important, ",AndrewSherriff
2020-04-10 13:03:16+00:00,we need to shift away from foreign policy driven by bloated defence budgets & a neoliberal focus on growth & trade. neither strengthens public services or addresses our biggest problems (i.e ). time to allocate real $$to global public goods. ,brandonjlocke
2020-04-10 05:57:21+00:00,yes - we are talking about global public goods or as some call them common goods - @gatesfoundation consistently advocates for this and works with @who to achieve this together ,IlonaKickbusch
2020-04-09 16:58:33+00:00,"interesting uk-eur (nordic+) marker for multilateral response in line w/ paris. in last section but emphasis on equity, financing, coordination. almost global public goods investment @jonathanglennie @davidsteven ",SDinPraxis
2020-04-09 14:16:13+00:00,undp seminar. a need for new global institutions and global public goods. current development cooperation paradigms not up to the task. @ifrc_nyc @asteiner,richarddblewitt
2020-04-09 06:10:47+00:00,"bill gates urges rich countries to fund coronavirus vaccine search via @financialtimes would be good if he started to qualify his statement: very rich people in both ""rich"" and other countries"" should fund global public goods in the sdg era.",KristofDecoste1
2020-04-09 04:39:37+00:00,"taiwans experience will further fuel the existing momentum in favor of a global call for reforms. in the post- world, we deserve a better system of governance that delivers rather than undermines global public goods.",ChingFuLin
2020-04-09 04:32:21+00:00,"excellent piece. the future of multilateralism could be smaller groupings, a little more cohesive, and among countries that show the ability to come together to not only address large scale crises, but pool resources to provide global public goods and platforms for the world. ",RashmiRathi_Mps
2020-04-08 22:11:04+00:00,"yes, a bit too much. in the final analysis, russia is not in the business of providing global public goods (unless you stretch the concept to include strategic arms’ control). the case of china is more ambiguous.",DimitarBechev
2020-04-08 16:11:57+00:00,"in the face of the , failed to show the legitimacy of . he is not good at keeping domestic governance, providing global public goods, and leading international policy coordination against a global crisis. ",Heydar_Ross_K
2020-04-08 13:23:51+00:00,"“global public goods need global public responses, financed by global public money, bringing all countries together to work on common endeavours. and i haven’t even mentioned climate change.” @ifrc_nyc @mkvaalst",richarddblewitt
2020-04-08 01:16:02+00:00,open sourcing global public goods is always the right answer. gatekeeping essential research and treatments during a pandemic is literally anti-human. ,asteris
2020-04-07 18:40:02+00:00,"leading the world is not in china’s playbook, but if “global leadership” means promoting cooperation and providing global public goods, then china is pursuing leadership: chinese experts ",globaltimesnews
2020-04-07 13:17:52+00:00,"dr owain williams @whanbam1 concluding at the @diplomacyedu. need to: - invest in global public goods; - elevate the value of health, climate, pollution (and not only the value of trade globalisation); - invest into long-term political economic solutions.",GCHRAGD
2020-04-07 09:49:04+00:00,@ellenthoen: we need new norms in drug development: tools need to be global public goods. ,AccessToMedsIRL
2020-04-07 09:47:51+00:00,thoen suggests treatments considered as global public goods - potential for global patent pools to assist. need for governments to support such moves to endorse global initiatives and approaches for pool for new tools/medicines ,AislingMMcMahon
2020-04-07 09:45:37+00:00,@ellenthoen country by country approach is patchy. learn from experiences made in access fights. drugs are global public goods! @accesstomedsirl,complexmarkets
2020-04-07 06:13:40+00:00,corona pandemic & climate crisis show we need to try to work together with china on global public goods. but without any illusions any hesitation to forcefully defend our interests vis-à-vis beijing’s authoritarian state capitalism my @berlinpolicy piece,thorstenbenner
2020-04-06 20:59:11+00:00,"gmfs @med_eye analyzes henry kissinger’s arguments in @wsj, and claims that is presenting itself as an emerging provider of global public goods, seemingly filling a gap that washington seems more and more reluctant to tackle: ",gmfus
2020-04-06 19:45:47+00:00,"the status of the united states as a global leader over the past seven decades has been built not just on wealth and power but also, and just as important, on the legitimacy that flows from the united states’ domestic governance, provision of global public goods.",Wailingvoice
2020-04-06 08:21:16+00:00,"without social investment, we die - coronavirus teaches us that we’ve been severely underinvesting in global public goods ",trevorw1953
2020-04-05 17:28:25+00:00,": if and can develop attitudes allow them to cooperate in producing global public goods to deal with ? new waves of will affect less able to cope,and reservoir will hurt us.",reza16752126
2020-04-04 14:02:08+00:00,yes! interestingly nobody seems to be talking about global public goods anymore...is that (yet again?) a collective failure of ? ,NGesnot
2020-04-04 13:44:55+00:00,the coronavirus pandemic & climate crisis show that we need to try to work together with china on global public goods. but we need to do so without any illusions without shying away from forcefully defending our their interests vis-à-vis beijing’s authoritarian state capitalism ,thorstenbenner
2020-04-04 12:11:47+00:00,global public goods provision will face the logic of the arrow impossibility theorem. preparing for the next pandemic ,mattkahn1966
2020-04-04 11:53:43+00:00,9/pandemics are global public goods problems. running a nationalist strategy over global networks will undermine the global response and also generate tremendous suspicion and uncertainty around the global economic networks that underpin globalization. ,ANewman_forward
2020-04-03 16:40:26+00:00,3m at the center of new battle over global economic networks. trump administration emphasizing reverse protectionism over global public goods. this will likely undermine both the pandemic response and faith in global supply chains. ,ANewman_forward
2020-04-03 16:34:41+00:00,medical supply chains rerouted. another example of reverse protectionism rather than seeing the need for a global public goods approach. risk undermining support for globalization more generally. see and as well ,ANewman_forward
2020-04-03 14:57:39+00:00,"for anyone who thinks no-one had thought about health pandemics until last week, so to speak, this was item no 1 in the report of the task force on global public goods in 2006: ",SimonMaxwell001
2020-04-03 08:22:10+00:00,"issues like the coronavirus & climate change show that europe must ""step up cooperation with china on global public goods,"" writes @thorstenbenner in @berlinpolicy. ""that does not mean, however, that we have to curry favor with beijing to do so.""",GPPi
2020-04-03 04:56:35+00:00,"all new health tools for life-threatening diseases, including covid-19, must be developed as global public goods, available to all who need them, says bernard pecoul, executive director @dndi via @dndi",SumanSrijal
2020-04-02 15:38:10+00:00," talking trillions of $$$$how much needed , from whence, and how to spend it? .@masoodcgd ends excellent event with call to arms for intl cooperation to deal with global public goods and bads. you can watch anytime. ",nancymbirdsall
2020-04-02 14:43:35+00:00,"good agenda for women global public goods: - medicines, diagnostics, supplies - knowledge research ( push for research platform reliable data/mechanism) -to laser like focus on global public good human rights, equity @ilonakickbusch @wghfinland @womeningh",RoopaDhatt
2020-04-02 09:23:34+00:00,"states compete over trade but we also need to see the importance of global public goods, like pandemic control , interconnected-ness of issues like global warming. states will compete over trade but we need cooperation on common interests. globalization has been dominated",kamsamaki
2020-04-02 07:30:25+00:00,to ensure greater cooperation is outcome we will need visionary leaders in west and global south who understand cooperation and global public goods benefit everyone zero sum games get you nowhere. role here for civil society too! ,Siderop
2020-04-02 03:36:05+00:00,i would give all the wealth of this world—indeed it must be given—−to know the global public goods,EconomicPoems
2020-04-01 20:24:51+00:00,excellent conversation its true the global economy needs to move from capital interest trade centric approach and look at global public goods to cushion it from external shocks like corona.,ellichanzu
2020-04-01 09:55:42+00:00,agree cooperative global response and provision of eventual treatment vaccine as global public goods are needed ,Ma_Wlf
2020-03-30 13:09:52+00:00,donors should learn to devote hundreds of billions of aid money to global public goods instead of country lending. politicians wont like that because the benefits seem to take place so far into the future.,amirahelhaddad
2020-03-30 12:39:31+00:00,"despite its initial slip in containing the outbreak, china is turning its model of fighting into diplomatic capital--its managing the problem at home, supplying global public goods coordinating a global response: kurt campbell rush doshi write. ",johnstanly
2020-03-30 10:56:15+00:00,"it’s no longer ‘us and them’ (developed vs developing countries); it’s ‘we’re all in this together’. global public goods need global public responses, financed by global public money, bringing all countries together. @jonathanglennie ",IsabelledeL
2020-03-30 01:04:57+00:00,".@joshua_eisenman and @devintstewart ""[r]egain[ing] its position as a dependable friend for nations in need and a source of support for those aspiring to democracy and development will require a...[u.s.] recommitment to providing global public goods."" ",Ali_Wyne
2020-03-30 01:04:29+00:00,“doubling down on the provision and propagandization of its global public goods marks a third inflection point in ’s quest for global leadership.” to find out the other two read my new ⁩essay in @thenatlinterest with⁦ @devintstewart! ,Joshua_Eisenman
2020-03-30 00:47:51+00:00,for the united states to regain its position as a dependable friend for nations in need and a source of support for those aspiring to democracy and development will require a deep and bipartisan recommitment to providing global public goods. ,devintstewart
2020-03-29 20:00:48+00:00,"finally, we get to public goods. the books treatment of public goods is quite perfunctory, focusing on city-level public goods. it completely misses global public goods (especially info: scientific research, code, writing), and the huge benefits of coordinating to provide them. ",VitalikButerin
2020-03-29 16:52:51+00:00,ah yes. might this be the fall of the american empire? were short on global public goods and the current global economic order will collapse soon if the pandemic continues indefinitely. ,jfaradias
2020-03-29 14:36:10+00:00,"“american economics says that global public goods like healthcare for everyone on planet earth are bad investments. and so without global public goods, our world is being rocked by everything from pandemics to climate change to fascism.”",umairh
2020-03-28 16:08:41+00:00,the fragility and delicacy of the former are of the same nature as the brutal insensitivity of global public goods,EconomicPoems
2020-03-28 13:02:59+00:00,"""the status of the united states as a global leader over the past seven decades has been built not just on wealth and power but also, and just as important, on the legitimacy that flows from the united states’ domestic governance, provision of global public goods, and ability...",iKamalSilva
2020-03-28 12:25:50+00:00,"""the status of the united states as a global leader over the past seven decades has been built not just on wealth and power but also, and just as important, on the legitimacy that flows from the united states’ domestic governance, provision of global public goods, and ability and",adityapma
2020-03-28 12:16:15+00:00,2/2 ... the mask diplomacy meltdown is also about - perceptions that the west is no longer willing/able to provide global public goods + nor viewed as first source of support - evidence supporting prc narrative times have changed; all diplomacy is now about changing intl order,CourtneyFung
2020-03-28 10:20:21+00:00,"the status of the us as a global leader over the past 7 decades has been built not just on wealth power but also, and just as important, on the legitimacy that flows from the us’ domestic governance, provision of global public goods, and ability and willingness to coordinate.",junaid_kalhoro1
2020-03-27 21:24:05+00:00,another example of how global public goods provision by china is winning hearts and minds. ,whinecough
2020-03-27 19:27:51+00:00,"""as ’s pm ahmed and un’s sec gen have outlined, the crisis will only be addressed in full if it is solved in . as with polio, financing for global public goods needs to be addressed at “the weakest link”. @dwtevelde ",JonathanSaid1
2020-03-27 16:56:15+00:00,"and, in future, consistently refusing to support politicians (and corporations) intending to demolish global public goods and human rights. ",asteris
2020-03-27 08:48:39+00:00,thanks for mentioning that others are also stepping up and i hope many more join to produce global public goods. i just wish we did not have to make such contributions part of a big marketing blitz but that we find a reliable global financing mechanism ,IlonaKickbusch
2020-03-27 02:14:00+00:00,"its really hard to wrap ones head around beijings soft power campaign to portray itself as a provider of global public goods like medical supplies, when it was hoarding those supplies by sourcing them from countries like australia in late feb: ",hmarston4
2020-03-26 22:24:02+00:00,"“what would have prevented a pandemic were global public goods. as in: decent food, sanitation, healthcare, for every single life on planet earth. even simple protections for animals. and so forth.”",umairh
2020-03-26 20:53:44+00:00,proof that global public goods problems can be solved and the atmosphere can recover from damage. lets do it again. ,KarlHeinzHasliP
2020-03-26 19:51:15+00:00,"the united states, once a key provider of global public goods traditionally playing a leading role in addressing the most urgent global challenges, is now playing a secondary role vis-à-vis the worlds top 3 problems: climate change, migration the coronavirus pandemic.",OliverStuenkel
2020-03-26 19:31:49+00:00,uk gov. doing right thing to support global public goods through @cepivaccines so we can have a vaccine against -19 but also therapeutics + better poc diagnostics. huge thanks @dfid_uk @ukgovghs @cmo_england @cwattslshtm @annietrev. hope other g20 countries will follow suit,samiaGS
2020-03-26 17:59:38+00:00,"fundamental point from @dsorennie. china providing global public goods and organising states is how they want to leverage soft power and followers. but the latter come with a price they cant/wont pay: responsibility, openness, transparency ",georgemagnus1
2020-03-26 15:07:45+00:00,out of this crisis must come not only the reforms to the international architecture left on the table in 2009 but new levels of co-operation that will deliver a quantum leap: a commitment to deliver the global public goods urgently needed... ,mdbuckley
2020-03-26 14:06:21+00:00,"the intricacies of cn ""global public goods"" leadership: (1) cn is (perceived as) exceptional these days with exports (sales!) of protective/health goods. note: largely/simply bc most of this stuff is produced there. (2) some of it doesnt seem to work: see test kits in cz and es.",m_huotari
2020-03-26 02:24:06+00:00," wealth and power, global public goods supply, and coordination of international forces to respond to crises. these are the genes that used to make the united states an international leader. but now it is gone, all that is left is selfishness and shamelessness.",zhongheliang
2020-03-25 16:07:52+00:00,"the crisis highlights more starkly than ever the need for international cooperation and financing for global public goods. in the 3rd blog of a new series, di fellow @gailmlhurley explains how global public investment could help: ",devinitorg
2020-03-25 14:03:40+00:00,"‘status of us as global leader..has been built..on us domestic governance, provision of global public goods, ability..to muster..global response to crises. corona pandemic is testing all 3 elements of u.s. leadership. so far, washington is failing the test.’foreignaffairs",ABMPildat
